case_id,route_id,trip_id,start_stop,end_stop,first_arrival,last_departure,duration_seconds,duration_label,event_count
FR-03A::176019-0,FR-03A,176019-0,PIMS Hospital,Flower Market,2026-04-23T08:10:00+05:00,2026-04-23T08:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176023-0,FR-03A,176023-0,PIMS Hospital,Flower Market,2026-04-23T08:20:00+05:00,2026-04-23T08:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176027-0,FR-03A,176027-0,PIMS Hospital,Flower Market,2026-04-23T08:30:00+05:00,2026-04-23T09:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176031-0,FR-03A,176031-0,PIMS Hospital,Flower Market,2026-04-23T08:40:00+05:00,2026-04-23T09:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176035-0,FR-03A,176035-0,PIMS Hospital,Flower Market,2026-04-23T08:50:00+05:00,2026-04-23T09:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176039-0,FR-03A,176039-0,PIMS Hospital,Flower Market,2026-04-23T09:00:00+05:00,2026-04-23T09:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176043-0,FR-03A,176043-0,PIMS Hospital,Flower Market,2026-04-23T09:10:00+05:00,2026-04-23T09:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176047-0,FR-03A,176047-0,PIMS Hospital,Flower Market,2026-04-23T09:20:00+05:00,2026-04-23T09:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176051-0,FR-03A,176051-0,PIMS Hospital,Flower Market,2026-04-23T09:30:00+05:00,2026-04-23T10:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176055-0,FR-03A,176055-0,PIMS Hospital,Flower Market,2026-04-23T09:40:00+05:00,2026-04-23T10:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176058-0,FR-03A,176058-0,PIMS Hospital,Flower Market,2026-04-23T09:50:00+05:00,2026-04-23T10:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176061-0,FR-03A,176061-0,PIMS Hospital,Flower Market,2026-04-23T10:00:00+05:00,2026-04-23T10:30:00+05:00,1800,30 min 0 sec,13
FR-03A::175968-0,FR-03A,175968-0,PIMS Hospital,Flower Market,2026-04-23T10:10:00+05:00,2026-04-23T10:40:00+05:00,1800,30 min 0 sec,13
FR-03A::175972-0,FR-03A,175972-0,PIMS Hospital,Flower Market,2026-04-23T10:20:00+05:00,2026-04-23T10:50:00+05:00,1800,30 min 0 sec,13
FR-03A::175976-0,FR-03A,175976-0,PIMS Hospital,Flower Market,2026-04-23T10:30:00+05:00,2026-04-23T11:00:00+05:00,1800,30 min 0 sec,13
FR-03A::175980-0,FR-03A,175980-0,PIMS Hospital,Flower Market,2026-04-23T10:40:00+05:00,2026-04-23T11:10:00+05:00,1800,30 min 0 sec,13
FR-03A::175984-0,FR-03A,175984-0,PIMS Hospital,Flower Market,2026-04-23T10:50:00+05:00,2026-04-23T11:20:00+05:00,1800,30 min 0 sec,13
FR-03A::175988-0,FR-03A,175988-0,PIMS Hospital,Flower Market,2026-04-23T11:00:00+05:00,2026-04-23T11:30:00+05:00,1800,30 min 0 sec,13
FR-03A::175992-0,FR-03A,175992-0,PIMS Hospital,Flower Market,2026-04-23T11:10:00+05:00,2026-04-23T11:40:00+05:00,1800,30 min 0 sec,13
FR-03A::175996-0,FR-03A,175996-0,PIMS Hospital,Flower Market,2026-04-23T11:20:00+05:00,2026-04-23T11:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176000-0,FR-03A,176000-0,PIMS Hospital,Flower Market,2026-04-23T11:30:00+05:00,2026-04-23T12:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176004-0,FR-03A,176004-0,PIMS Hospital,Flower Market,2026-04-23T11:40:00+05:00,2026-04-23T12:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176008-0,FR-03A,176008-0,PIMS Hospital,Flower Market,2026-04-23T11:50:00+05:00,2026-04-23T12:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176012-0,FR-03A,176012-0,PIMS Hospital,Flower Market,2026-04-23T12:00:00+05:00,2026-04-23T12:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176016-0,FR-03A,176016-0,PIMS Hospital,Flower Market,2026-04-23T12:10:00+05:00,2026-04-23T12:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176020-0,FR-03A,176020-0,PIMS Hospital,Flower Market,2026-04-23T12:20:00+05:00,2026-04-23T12:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176024-0,FR-03A,176024-0,PIMS Hospital,Flower Market,2026-04-23T12:30:00+05:00,2026-04-23T13:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176028-0,FR-03A,176028-0,PIMS Hospital,Flower Market,2026-04-23T12:40:00+05:00,2026-04-23T13:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176032-0,FR-03A,176032-0,PIMS Hospital,Flower Market,2026-04-23T12:50:00+05:00,2026-04-23T13:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176036-0,FR-03A,176036-0,PIMS Hospital,Flower Market,2026-04-23T13:00:00+05:00,2026-04-23T13:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176040-0,FR-03A,176040-0,PIMS Hospital,Flower Market,2026-04-23T13:10:00+05:00,2026-04-23T13:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176044-0,FR-03A,176044-0,PIMS Hospital,Flower Market,2026-04-23T13:20:00+05:00,2026-04-23T13:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176048-0,FR-03A,176048-0,PIMS Hospital,Flower Market,2026-04-23T13:30:00+05:00,2026-04-23T14:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176052-0,FR-03A,176052-0,PIMS Hospital,Flower Market,2026-04-23T13:40:00+05:00,2026-04-23T14:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176056-0,FR-03A,176056-0,PIMS Hospital,Flower Market,2026-04-23T13:50:00+05:00,2026-04-23T14:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176059-0,FR-03A,176059-0,PIMS Hospital,Flower Market,2026-04-23T14:00:00+05:00,2026-04-23T14:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176062-0,FR-03A,176062-0,PIMS Hospital,Flower Market,2026-04-23T14:10:00+05:00,2026-04-23T14:40:00+05:00,1800,30 min 0 sec,13
FR-03A::175969-0,FR-03A,175969-0,PIMS Hospital,Flower Market,2026-04-23T14:20:00+05:00,2026-04-23T14:50:00+05:00,1800,30 min 0 sec,13
FR-03A::175973-0,FR-03A,175973-0,PIMS Hospital,Flower Market,2026-04-23T14:30:00+05:00,2026-04-23T15:00:00+05:00,1800,30 min 0 sec,13
FR-03A::175977-0,FR-03A,175977-0,PIMS Hospital,Flower Market,2026-04-23T14:40:00+05:00,2026-04-23T15:10:00+05:00,1800,30 min 0 sec,13
FR-03A::175981-0,FR-03A,175981-0,PIMS Hospital,Flower Market,2026-04-23T14:50:00+05:00,2026-04-23T15:20:00+05:00,1800,30 min 0 sec,13
FR-03A::175985-0,FR-03A,175985-0,PIMS Hospital,Flower Market,2026-04-23T15:00:00+05:00,2026-04-23T15:30:00+05:00,1800,30 min 0 sec,13
FR-03A::175989-0,FR-03A,175989-0,PIMS Hospital,Flower Market,2026-04-23T15:10:00+05:00,2026-04-23T15:40:00+05:00,1800,30 min 0 sec,13
FR-03A::175993-0,FR-03A,175993-0,PIMS Hospital,Flower Market,2026-04-23T15:20:00+05:00,2026-04-23T15:50:00+05:00,1800,30 min 0 sec,13
FR-03A::175997-0,FR-03A,175997-0,PIMS Hospital,Flower Market,2026-04-23T15:30:00+05:00,2026-04-23T16:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176001-0,FR-03A,176001-0,PIMS Hospital,Flower Market,2026-04-23T15:40:00+05:00,2026-04-23T16:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176005-0,FR-03A,176005-0,PIMS Hospital,Flower Market,2026-04-23T15:50:00+05:00,2026-04-23T16:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176009-0,FR-03A,176009-0,PIMS Hospital,Flower Market,2026-04-23T16:00:00+05:00,2026-04-23T16:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176013-0,FR-03A,176013-0,PIMS Hospital,Flower Market,2026-04-23T16:10:00+05:00,2026-04-23T16:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176017-0,FR-03A,176017-0,PIMS Hospital,Flower Market,2026-04-23T16:20:00+05:00,2026-04-23T16:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176021-0,FR-03A,176021-0,PIMS Hospital,Flower Market,2026-04-23T16:30:00+05:00,2026-04-23T17:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176025-0,FR-03A,176025-0,PIMS Hospital,Flower Market,2026-04-23T16:40:00+05:00,2026-04-23T17:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176029-0,FR-03A,176029-0,PIMS Hospital,Flower Market,2026-04-23T16:50:00+05:00,2026-04-23T17:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176033-0,FR-03A,176033-0,PIMS Hospital,Flower Market,2026-04-23T17:00:00+05:00,2026-04-23T17:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176037-0,FR-03A,176037-0,PIMS Hospital,Flower Market,2026-04-23T17:10:00+05:00,2026-04-23T17:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176041-0,FR-03A,176041-0,PIMS Hospital,Flower Market,2026-04-23T17:20:00+05:00,2026-04-23T17:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176045-0,FR-03A,176045-0,PIMS Hospital,Flower Market,2026-04-23T17:30:00+05:00,2026-04-23T18:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176049-0,FR-03A,176049-0,PIMS Hospital,Flower Market,2026-04-23T17:40:00+05:00,2026-04-23T18:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176053-0,FR-03A,176053-0,PIMS Hospital,Flower Market,2026-04-23T17:50:00+05:00,2026-04-23T18:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176057-0,FR-03A,176057-0,PIMS Hospital,Flower Market,2026-04-23T18:00:00+05:00,2026-04-23T18:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176060-0,FR-03A,176060-0,PIMS Hospital,Flower Market,2026-04-23T18:10:00+05:00,2026-04-23T18:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176063-0,FR-03A,176063-0,PIMS Hospital,Flower Market,2026-04-23T18:20:00+05:00,2026-04-23T18:50:00+05:00,1800,30 min 0 sec,13
FR-03A::175970-0,FR-03A,175970-0,PIMS Hospital,Flower Market,2026-04-23T18:30:00+05:00,2026-04-23T19:00:00+05:00,1800,30 min 0 sec,13
FR-03A::175974-0,FR-03A,175974-0,PIMS Hospital,Flower Market,2026-04-23T18:40:00+05:00,2026-04-23T19:10:00+05:00,1800,30 min 0 sec,13
FR-03A::175978-0,FR-03A,175978-0,PIMS Hospital,Flower Market,2026-04-23T18:50:00+05:00,2026-04-23T19:20:00+05:00,1800,30 min 0 sec,13
FR-03A::175982-0,FR-03A,175982-0,PIMS Hospital,Flower Market,2026-04-23T19:00:00+05:00,2026-04-23T19:30:00+05:00,1800,30 min 0 sec,13
FR-03A::175986-0,FR-03A,175986-0,PIMS Hospital,Flower Market,2026-04-23T19:10:00+05:00,2026-04-23T19:40:00+05:00,1800,30 min 0 sec,13
FR-03A::175990-0,FR-03A,175990-0,PIMS Hospital,Flower Market,2026-04-23T19:20:00+05:00,2026-04-23T19:50:00+05:00,1800,30 min 0 sec,13
FR-03A::175994-0,FR-03A,175994-0,PIMS Hospital,Flower Market,2026-04-23T19:30:00+05:00,2026-04-23T20:00:00+05:00,1800,30 min 0 sec,13
FR-03A::175998-0,FR-03A,175998-0,PIMS Hospital,Flower Market,2026-04-23T19:40:00+05:00,2026-04-23T20:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176002-0,FR-03A,176002-0,PIMS Hospital,Flower Market,2026-04-23T19:50:00+05:00,2026-04-23T20:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176006-0,FR-03A,176006-0,PIMS Hospital,Flower Market,2026-04-23T20:00:00+05:00,2026-04-23T20:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176010-0,FR-03A,176010-0,PIMS Hospital,Flower Market,2026-04-23T20:10:00+05:00,2026-04-23T20:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176014-0,FR-03A,176014-0,PIMS Hospital,Flower Market,2026-04-23T20:20:00+05:00,2026-04-23T20:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176018-0,FR-03A,176018-0,PIMS Hospital,Flower Market,2026-04-23T20:30:00+05:00,2026-04-23T21:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176022-0,FR-03A,176022-0,PIMS Hospital,Flower Market,2026-04-23T20:40:00+05:00,2026-04-23T21:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176026-0,FR-03A,176026-0,PIMS Hospital,Flower Market,2026-04-23T20:50:00+05:00,2026-04-23T21:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176030-0,FR-03A,176030-0,PIMS Hospital,Flower Market,2026-04-23T21:00:00+05:00,2026-04-23T21:30:00+05:00,1800,30 min 0 sec,13
FR-03A::176034-0,FR-03A,176034-0,PIMS Hospital,Flower Market,2026-04-23T21:10:00+05:00,2026-04-23T21:40:00+05:00,1800,30 min 0 sec,13
FR-03A::176038-0,FR-03A,176038-0,PIMS Hospital,Flower Market,2026-04-23T21:20:00+05:00,2026-04-23T21:50:00+05:00,1800,30 min 0 sec,13
FR-03A::176042-0,FR-03A,176042-0,PIMS Hospital,Flower Market,2026-04-23T21:30:00+05:00,2026-04-23T22:00:00+05:00,1800,30 min 0 sec,13
FR-03A::176046-0,FR-03A,176046-0,PIMS Hospital,Flower Market,2026-04-23T21:40:00+05:00,2026-04-23T22:10:00+05:00,1800,30 min 0 sec,13
FR-03A::176050-0,FR-03A,176050-0,PIMS Hospital,Flower Market,2026-04-23T21:50:00+05:00,2026-04-23T22:20:00+05:00,1800,30 min 0 sec,13
FR-03A::176054-0,FR-03A,176054-0,PIMS Hospital,Flower Market,2026-04-23T22:00:00+05:00,2026-04-23T22:30:00+05:00,1800,30 min 0 sec,13
FR-04::175157-0,FR-04,175157-0,PIMS Hospital,Bari Imam,2026-04-23T06:00:00+05:00,2026-04-23T06:55:35+05:00,3335,55 min 35 sec,25
FR-04::175161-0,FR-04,175161-0,PIMS Hospital,Bari Imam,2026-04-23T06:10:00+05:00,2026-04-23T07:05:35+05:00,3335,55 min 35 sec,25
FR-04::175165-0,FR-04,175165-0,PIMS Hospital,Bari Imam,2026-04-23T06:20:00+05:00,2026-04-23T07:15:35+05:00,3335,55 min 35 sec,25
FR-04::175169-0,FR-04,175169-0,PIMS Hospital,Bari Imam,2026-04-23T06:30:00+05:00,2026-04-23T07:25:35+05:00,3335,55 min 35 sec,25
FR-04::175173-0,FR-04,175173-0,PIMS Hospital,Bari Imam,2026-04-23T06:40:00+05:00,2026-04-23T07:35:35+05:00,3335,55 min 35 sec,25
FR-04::175177-0,FR-04,175177-0,PIMS Hospital,Bari Imam,2026-04-23T06:50:00+05:00,2026-04-23T07:45:35+05:00,3335,55 min 35 sec,25
FR-04::175181-0,FR-04,175181-0,PIMS Hospital,Bari Imam,2026-04-23T07:00:00+05:00,2026-04-23T07:55:35+05:00,3335,55 min 35 sec,25
FR-04::175185-0,FR-04,175185-0,PIMS Hospital,Bari Imam,2026-04-23T07:10:00+05:00,2026-04-23T08:05:35+05:00,3335,55 min 35 sec,25
FR-04::175189-0,FR-04,175189-0,PIMS Hospital,Bari Imam,2026-04-23T07:20:00+05:00,2026-04-23T08:15:35+05:00,3335,55 min 35 sec,25
FR-04::175193-0,FR-04,175193-0,PIMS Hospital,Bari Imam,2026-04-23T07:30:00+05:00,2026-04-23T08:25:35+05:00,3335,55 min 35 sec,25
FR-04::175197-0,FR-04,175197-0,PIMS Hospital,Bari Imam,2026-04-23T07:40:00+05:00,2026-04-23T08:35:35+05:00,3335,55 min 35 sec,25
FR-04::175201-0,FR-04,175201-0,PIMS Hospital,Bari Imam,2026-04-23T07:50:00+05:00,2026-04-23T08:45:35+05:00,3335,55 min 35 sec,25
FR-04::175205-0,FR-04,175205-0,PIMS Hospital,Bari Imam,2026-04-23T08:00:00+05:00,2026-04-23T08:55:35+05:00,3335,55 min 35 sec,25
FR-04::175209-0,FR-04,175209-0,PIMS Hospital,Bari Imam,2026-04-23T08:10:00+05:00,2026-04-23T09:05:35+05:00,3335,55 min 35 sec,25
FR-04::175213-0,FR-04,175213-0,PIMS Hospital,Bari Imam,2026-04-23T08:20:00+05:00,2026-04-23T09:15:35+05:00,3335,55 min 35 sec,25
FR-04::175234-0,FR-04,175234-0,PIMS Hospital,Bari Imam,2026-04-23T08:30:00+05:00,2026-04-23T09:25:35+05:00,3335,55 min 35 sec,25
FR-04::175219-0,FR-04,175219-0,PIMS Hospital,Bari Imam,2026-04-23T08:40:00+05:00,2026-04-23T09:35:35+05:00,3335,55 min 35 sec,25
FR-04::175223-0,FR-04,175223-0,PIMS Hospital,Bari Imam,2026-04-23T08:50:00+05:00,2026-04-23T09:45:35+05:00,3335,55 min 35 sec,25
FR-04::175227-0,FR-04,175227-0,PIMS Hospital,Bari Imam,2026-04-23T09:00:00+05:00,2026-04-23T09:55:35+05:00,3335,55 min 35 sec,25
FR-04::175231-0,FR-04,175231-0,PIMS Hospital,Bari Imam,2026-04-23T09:10:00+05:00,2026-04-23T10:05:35+05:00,3335,55 min 35 sec,25
FR-04::175237-0,FR-04,175237-0,PIMS Hospital,Bari Imam,2026-04-23T09:20:00+05:00,2026-04-23T10:15:35+05:00,3335,55 min 35 sec,25
FR-04::175241-0,FR-04,175241-0,PIMS Hospital,Bari Imam,2026-04-23T09:30:00+05:00,2026-04-23T10:25:35+05:00,3335,55 min 35 sec,25
FR-04::175245-0,FR-04,175245-0,PIMS Hospital,Bari Imam,2026-04-23T09:40:00+05:00,2026-04-23T10:35:35+05:00,3335,55 min 35 sec,25
FR-04::175248-0,FR-04,175248-0,PIMS Hospital,Bari Imam,2026-04-23T09:50:00+05:00,2026-04-23T10:45:35+05:00,3335,55 min 35 sec,25
FR-04::175251-0,FR-04,175251-0,PIMS Hospital,Bari Imam,2026-04-23T10:00:00+05:00,2026-04-23T10:55:35+05:00,3335,55 min 35 sec,25
FR-04::175158-0,FR-04,175158-0,PIMS Hospital,Bari Imam,2026-04-23T10:10:00+05:00,2026-04-23T11:05:35+05:00,3335,55 min 35 sec,25
FR-04::175162-0,FR-04,175162-0,PIMS Hospital,Bari Imam,2026-04-23T10:20:00+05:00,2026-04-23T11:15:35+05:00,3335,55 min 35 sec,25
FR-04::175166-0,FR-04,175166-0,PIMS Hospital,Bari Imam,2026-04-23T10:30:00+05:00,2026-04-23T11:25:35+05:00,3335,55 min 35 sec,25
FR-04::175170-0,FR-04,175170-0,PIMS Hospital,Bari Imam,2026-04-23T10:40:00+05:00,2026-04-23T11:35:35+05:00,3335,55 min 35 sec,25
FR-04::175174-0,FR-04,175174-0,PIMS Hospital,Bari Imam,2026-04-23T10:50:00+05:00,2026-04-23T11:45:35+05:00,3335,55 min 35 sec,25
FR-04::175178-0,FR-04,175178-0,PIMS Hospital,Bari Imam,2026-04-23T11:00:00+05:00,2026-04-23T11:55:35+05:00,3335,55 min 35 sec,25
FR-04::175182-0,FR-04,175182-0,PIMS Hospital,Bari Imam,2026-04-23T11:10:00+05:00,2026-04-23T12:05:35+05:00,3335,55 min 35 sec,25
FR-04::175186-0,FR-04,175186-0,PIMS Hospital,Bari Imam,2026-04-23T11:20:00+05:00,2026-04-23T12:15:35+05:00,3335,55 min 35 sec,25
FR-04::175190-0,FR-04,175190-0,PIMS Hospital,Bari Imam,2026-04-23T11:30:00+05:00,2026-04-23T12:25:35+05:00,3335,55 min 35 sec,25
FR-04::175194-0,FR-04,175194-0,PIMS Hospital,Bari Imam,2026-04-23T11:40:00+05:00,2026-04-23T12:35:35+05:00,3335,55 min 35 sec,25
FR-04::175198-0,FR-04,175198-0,PIMS Hospital,Bari Imam,2026-04-23T11:50:00+05:00,2026-04-23T12:45:35+05:00,3335,55 min 35 sec,25
FR-04::175202-0,FR-04,175202-0,PIMS Hospital,Bari Imam,2026-04-23T12:00:00+05:00,2026-04-23T12:55:35+05:00,3335,55 min 35 sec,25
FR-04::175206-0,FR-04,175206-0,PIMS Hospital,Bari Imam,2026-04-23T12:10:00+05:00,2026-04-23T13:05:35+05:00,3335,55 min 35 sec,25
FR-04::175210-0,FR-04,175210-0,PIMS Hospital,Bari Imam,2026-04-23T12:20:00+05:00,2026-04-23T13:15:35+05:00,3335,55 min 35 sec,25
FR-04::175214-0,FR-04,175214-0,PIMS Hospital,Bari Imam,2026-04-23T12:30:00+05:00,2026-04-23T13:25:35+05:00,3335,55 min 35 sec,25
FR-04::175235-0,FR-04,175235-0,PIMS Hospital,Bari Imam,2026-04-23T12:40:00+05:00,2026-04-23T13:35:35+05:00,3335,55 min 35 sec,25
FR-04::175220-0,FR-04,175220-0,PIMS Hospital,Bari Imam,2026-04-23T12:50:00+05:00,2026-04-23T13:45:35+05:00,3335,55 min 35 sec,25
FR-04::175224-0,FR-04,175224-0,PIMS Hospital,Bari Imam,2026-04-23T13:00:00+05:00,2026-04-23T13:55:35+05:00,3335,55 min 35 sec,25
FR-04::175228-0,FR-04,175228-0,PIMS Hospital,Bari Imam,2026-04-23T13:10:00+05:00,2026-04-23T14:05:35+05:00,3335,55 min 35 sec,25
FR-04::175232-0,FR-04,175232-0,PIMS Hospital,Bari Imam,2026-04-23T13:20:00+05:00,2026-04-23T14:15:35+05:00,3335,55 min 35 sec,25
FR-04::175238-0,FR-04,175238-0,PIMS Hospital,Bari Imam,2026-04-23T13:30:00+05:00,2026-04-23T14:25:35+05:00,3335,55 min 35 sec,25
FR-04::175242-0,FR-04,175242-0,PIMS Hospital,Bari Imam,2026-04-23T13:40:00+05:00,2026-04-23T14:35:35+05:00,3335,55 min 35 sec,25
FR-04::175246-0,FR-04,175246-0,PIMS Hospital,Bari Imam,2026-04-23T13:50:00+05:00,2026-04-23T14:45:35+05:00,3335,55 min 35 sec,25
FR-04::175249-0,FR-04,175249-0,PIMS Hospital,Bari Imam,2026-04-23T14:00:00+05:00,2026-04-23T14:55:35+05:00,3335,55 min 35 sec,25
FR-04::175252-0,FR-04,175252-0,PIMS Hospital,Bari Imam,2026-04-23T14:10:00+05:00,2026-04-23T15:05:35+05:00,3335,55 min 35 sec,25
FR-04::175159-0,FR-04,175159-0,PIMS Hospital,Bari Imam,2026-04-23T14:20:00+05:00,2026-04-23T15:15:35+05:00,3335,55 min 35 sec,25
FR-04::175163-0,FR-04,175163-0,PIMS Hospital,Bari Imam,2026-04-23T14:30:00+05:00,2026-04-23T15:25:35+05:00,3335,55 min 35 sec,25
FR-04::175167-0,FR-04,175167-0,PIMS Hospital,Bari Imam,2026-04-23T14:40:00+05:00,2026-04-23T15:35:35+05:00,3335,55 min 35 sec,25
FR-04::175171-0,FR-04,175171-0,PIMS Hospital,Bari Imam,2026-04-23T14:50:00+05:00,2026-04-23T15:45:35+05:00,3335,55 min 35 sec,25
FR-04::175175-0,FR-04,175175-0,PIMS Hospital,Bari Imam,2026-04-23T15:00:00+05:00,2026-04-23T15:55:35+05:00,3335,55 min 35 sec,25
FR-04::175179-0,FR-04,175179-0,PIMS Hospital,Bari Imam,2026-04-23T15:10:00+05:00,2026-04-23T16:05:35+05:00,3335,55 min 35 sec,25
FR-04::175183-0,FR-04,175183-0,PIMS Hospital,Bari Imam,2026-04-23T15:20:00+05:00,2026-04-23T16:15:35+05:00,3335,55 min 35 sec,25
FR-04::175187-0,FR-04,175187-0,PIMS Hospital,Bari Imam,2026-04-23T15:30:00+05:00,2026-04-23T16:25:35+05:00,3335,55 min 35 sec,25
FR-04::175191-0,FR-04,175191-0,PIMS Hospital,Bari Imam,2026-04-23T15:40:00+05:00,2026-04-23T16:35:35+05:00,3335,55 min 35 sec,25
FR-04::175195-0,FR-04,175195-0,PIMS Hospital,Bari Imam,2026-04-23T15:50:00+05:00,2026-04-23T16:45:35+05:00,3335,55 min 35 sec,25
FR-04::175199-0,FR-04,175199-0,PIMS Hospital,Bari Imam,2026-04-23T16:00:00+05:00,2026-04-23T16:55:35+05:00,3335,55 min 35 sec,25
FR-04::175203-0,FR-04,175203-0,PIMS Hospital,Bari Imam,2026-04-23T16:10:00+05:00,2026-04-23T17:05:35+05:00,3335,55 min 35 sec,25
FR-04::175207-0,FR-04,175207-0,PIMS Hospital,Bari Imam,2026-04-23T16:20:00+05:00,2026-04-23T17:15:35+05:00,3335,55 min 35 sec,25
FR-04::175211-0,FR-04,175211-0,PIMS Hospital,Bari Imam,2026-04-23T16:30:00+05:00,2026-04-23T17:25:35+05:00,3335,55 min 35 sec,25
FR-04::175215-0,FR-04,175215-0,PIMS Hospital,Bari Imam,2026-04-23T16:40:00+05:00,2026-04-23T17:35:35+05:00,3335,55 min 35 sec,25
FR-04::175217-0,FR-04,175217-0,PIMS Hospital,Bari Imam,2026-04-23T16:50:00+05:00,2026-04-23T17:45:35+05:00,3335,55 min 35 sec,25
FR-04::175221-0,FR-04,175221-0,PIMS Hospital,Bari Imam,2026-04-23T17:00:00+05:00,2026-04-23T17:55:35+05:00,3335,55 min 35 sec,25
FR-04::175225-0,FR-04,175225-0,PIMS Hospital,Bari Imam,2026-04-23T17:10:00+05:00,2026-04-23T18:05:35+05:00,3335,55 min 35 sec,25
FR-04::175229-0,FR-04,175229-0,PIMS Hospital,Bari Imam,2026-04-23T17:20:00+05:00,2026-04-23T18:15:35+05:00,3335,55 min 35 sec,25
FR-04::175233-0,FR-04,175233-0,PIMS Hospital,Bari Imam,2026-04-23T17:30:00+05:00,2026-04-23T18:25:35+05:00,3335,55 min 35 sec,25
FR-04::175239-0,FR-04,175239-0,PIMS Hospital,Bari Imam,2026-04-23T17:40:00+05:00,2026-04-23T18:35:35+05:00,3335,55 min 35 sec,25
FR-04::175243-0,FR-04,175243-0,PIMS Hospital,Bari Imam,2026-04-23T17:50:00+05:00,2026-04-23T18:45:35+05:00,3335,55 min 35 sec,25
FR-04::175247-0,FR-04,175247-0,PIMS Hospital,Bari Imam,2026-04-23T18:00:00+05:00,2026-04-23T18:55:35+05:00,3335,55 min 35 sec,25
FR-04::175250-0,FR-04,175250-0,PIMS Hospital,Bari Imam,2026-04-23T18:10:00+05:00,2026-04-23T19:05:35+05:00,3335,55 min 35 sec,25
FR-04::175253-0,FR-04,175253-0,PIMS Hospital,Bari Imam,2026-04-23T18:20:00+05:00,2026-04-23T19:15:35+05:00,3335,55 min 35 sec,25
FR-04::175160-0,FR-04,175160-0,PIMS Hospital,Bari Imam,2026-04-23T18:30:00+05:00,2026-04-23T19:25:35+05:00,3335,55 min 35 sec,25
FR-04::175164-0,FR-04,175164-0,PIMS Hospital,Bari Imam,2026-04-23T18:40:00+05:00,2026-04-23T19:35:35+05:00,3335,55 min 35 sec,25
FR-04::175168-0,FR-04,175168-0,PIMS Hospital,Bari Imam,2026-04-23T18:50:00+05:00,2026-04-23T19:45:35+05:00,3335,55 min 35 sec,25
FR-04::175172-0,FR-04,175172-0,PIMS Hospital,Bari Imam,2026-04-23T19:00:00+05:00,2026-04-23T19:55:35+05:00,3335,55 min 35 sec,25
FR-04::175176-0,FR-04,175176-0,PIMS Hospital,Bari Imam,2026-04-23T19:10:00+05:00,2026-04-23T20:05:35+05:00,3335,55 min 35 sec,25
FR-04::175180-0,FR-04,175180-0,PIMS Hospital,Bari Imam,2026-04-23T19:20:00+05:00,2026-04-23T20:15:35+05:00,3335,55 min 35 sec,25
